add;fid;full_id;osm_id;osm_type;building;addr_stree;addr_postc;addr_hou_1;addr_city
4581;4581;w159870712;159870712;way;yes;—основа€ улица;677008;11;якутск
4586;4586;w159870721;159870721;way;house;—основа€ улица;677008;50;якутск
4604;4604;w159870744;159870744;way;house;—основа€ улица;677008;46;якутск
4614;4614;w159870764;159870764;way;house;—основа€ улица;677008;52;якутск
4615;4615;w159870767;159870767;way;house;—основа€ улица;677008;43;якутск
4619;4619;w159870783;159870783;way;house;—основа€ улица;677008;7;якутск
4625;4625;w159870808;159870808;way;house;—основа€ улица;677008;27;якутск
4628;4628;w159870813;159870813;way;house;—основа€ улица;677008;48;якутск
4640;4640;w159883885;159883885;way;house;—основа€ улица;677008;65ј;якутск
4649;4649;w159883997;159883997;way;house;—основа€ улица;677008;66/1;якутск
4651;4651;w159884020;159884020;way;house;—основа€ улица;677008;62;якутск
4660;4660;w159884116;159884116;way;house;—основа€ улица;677008;75;якутск
4663;4663;w159884129;159884129;way;house;—основа€ улица;677008;60;якутск
4687;4687;w159884305;159884305;way;house;—основа€ улица;677008;70;якутск
4710;4710;w159884462;159884462;way;house;—основа€ улица;677008;77;якутск
4716;4716;w159884509;159884509;way;house;—основа€ улица;677008;72;якутск
4719;4719;w159884550;159884550;way;house;—основа€ улица;677008;56/1;якутск
4721;4721;w159884567;159884567;way;house;—основа€ улица;677008;69;якутск
4727;4727;w159884654;159884654;way;house;—основа€ улица;677008;58/1;якутск
4732;4732;w159884690;159884690;way;house;—основа€ улица;677008;64ј;якутск
4736;4736;w159884724;159884724;way;house;—основа€ улица;677008;79/2;якутск
4739;4739;w159884743;159884743;way;house;—основа€ улица;677008;66;якутск
5408;5408;w287864625;287864625;way;house;—основа€ улица;677008;79;якутск
5427;5427;w287979559;287979559;way;house;—основа€ улица;677008;64;якутск
5428;5428;w287979560;287979560;way;house;—основа€ улица;677008;65;якутск
5435;5435;w288174890;288174890;way;house;—основа€ улица;677008;41;якутск
5436;5436;w288174891;288174891;way;house;—основа€ улица;677008;42;якутск
5437;5437;w288174892;288174892;way;house;—основа€ улица;677008;59;якутск
5442;5442;w288189793;288189793;way;house;—основа€ улица;677008;24;якутск
4170;4170;w159869446;159869446;way;house;улица Ѕекетова;677008;47;якутск
4180;4180;w159869480;159869480;way;house;улица Ѕекетова;677008;49;якутск
4205;4205;w159869575;159869575;way;apartments;улица Ѕекетова;677008;18;якутск
4219;4219;w159869627;159869627;way;yes;улица Ѕекетова;;1;якутск
4225;4225;w159869647;159869647;way;house;улица Ѕекетова;677008;51;якутск
4226;4226;w159869654;159869654;way;yes;улица Ѕекетова;677008;17;якутск
4269;4269;w159869814;159869814;way;house;улица Ѕекетова;677008;27;якутск
4290;4290;w159869929;159869929;way;yes;улица Ѕекетова;677008;21;якутск
4293;4293;w159869947;159869947;way;house;улица Ѕекетова;677008;29;якутск
4304;4304;w159869984;159869984;way;house;улица Ѕекетова;677008;55;якутск
4315;4315;w159870016;159870016;way;yes;улица Ѕекетова;677008;19;якутск
4322;4322;w159870039;159870039;way;house;улица Ѕекетова;677008;53;якутск
4340;4340;w159870107;159870107;way;yes;улица Ѕекетова;677008;44937;якутск
4369;4369;w159870199;159870199;way;house;улица Ѕекетова;677008;35;якутск
4382;4382;w159870232;159870232;way;house;улица Ѕекетова;677008;35/2;якутск
4393;4393;w159870277;159870277;way;yes;улица Ѕекетова;677008;23;якутск
4439;4439;w159870355;159870355;way;yes;улица Ѕекетова;677008;13;якутск
4452;4452;w159870383;159870383;way;yes;улица Ѕекетова;677008;15;якутск
4498;4498;w159870527;159870527;way;house;улица Ѕекетова;677008;35/1;якутск
4518;4518;w159870576;159870576;way;house;улица Ѕекетова;677008;41;якутск
4524;4524;w159870589;159870589;way;house;улица Ѕекетова;677008;31;якутск
4542;4542;w159870627;159870627;way;house;улица Ѕекетова;677008;43;якутск
4549;4549;w159870643;159870643;way;yes;улица Ѕекетова;677008;25;якутск
4573;4573;w159870698;159870698;way;house;улица Ѕекетова;677008;39;якутск
4598;4598;w159870735;159870735;way;house;улица Ѕекетова;677008;44982;якутск
4634;4634;w159883835;159883835;way;house;улица Ѕекетова;677008;87;якутск
4637;4637;w159883862;159883862;way;house;улица Ѕекетова;677008;67;якутск
4656;4656;w159884084;159884084;way;house;улица Ѕекетова;677008;74;якутск
4658;4658;w159884099;159884099;way;house;улица Ѕекетова;677008;73;якутск
4666;4666;w159884146;159884146;way;house;улица Ѕекетова;677008;75;якутск
4688;4688;w159884309;159884309;way;house;улица Ѕекетова;677008;77;якутск
4693;4693;w159884351;159884351;way;house;улица Ѕекетова;677008;61;якутск
4702;4702;w159884392;159884392;way;house;улица Ѕекетова;677008;57;якутск
4709;4709;w159884456;159884456;way;house;улица Ѕекетова;677008;59;якутск
4715;4715;w159884501;159884501;way;house;улица Ѕекетова;677008;71/1;якутск
4717;4717;w159884511;159884511;way;house;улица Ѕекетова;677008;69;якутск
4723;4723;w159884626;159884626;way;house;улица Ѕекетова;677008;65ј;якутск
4728;4728;w159884661;159884661;way;house;улица Ѕекетова;677008;65;якутск
4729;4729;w159884665;159884665;way;house;улица Ѕекетова;677008;81;якутск
4740;4740;w159884753;159884753;way;house;улица Ѕекетова;677008;79;якутск
4896;4896;w159898759;159898759;way;yes;улица Ѕекетова;;26;якутск
4861;4861;w159898638;159898638;way;house;улица Ѕекетова;677008;44932;якутск
4930;4930;w159898874;159898874;way;yes;улица Ѕекетова;677008;6;якутск
5299;5299;w279500013;279500013;way;yes;улица Ѕекетова;;3;якутск
5406;5406;w287832389;287832389;way;house;улица Ѕекетова;677008;44951;якутск
5407;5407;w287832390;287832390;way;house;улица Ѕекетова;677008;33;якутск
5411;5411;w287864631;287864631;way;house;улица Ѕекетова;677008;83;якутск
5413;5413;w287864634;287864634;way;house;улица Ѕекетова;677008;85;якутск
5414;5414;w287864635;287864635;way;house;улица Ѕекетова;677008;89;якутск
5439;5439;w288183526;288183526;way;house;улица Ѕекетова;677008;37;якутск
217;217;w87399210;87399210;way;yes;улица Ѕилибина;;33;якутск
221;221;w87399219;87399219;way;yes;улица Ѕилибина;;35;якутск
222;222;w87399225;87399225;way;yes;улица Ѕилибина;;26;якутск
224;224;w87399228;87399228;way;yes;улица Ѕилибина;;28;якутск
226;226;w87399233;87399233;way;yes;улица Ѕилибина;;19 к3;якутск
227;227;w87399235;87399235;way;yes;улица Ѕилибина;;1 с1;якутск
232;232;w87399251;87399251;way;residential;улица Ѕилибина;677008;42 к2;якутск
233;233;w87399252;87399252;way;yes;улица Ѕилибина;;1 с2;якутск
234;234;w87399253;87399253;way;yes;улица Ѕилибина;;33/1;якутск
239;239;w87399265;87399265;way;yes;улица Ѕилибина;;39;якутск
243;243;w87399276;87399276;way;residential;улица Ѕилибина;677008;42 к3;якутск
244;244;w87399280;87399280;way;yes;улица Ѕилибина;;22;якутск
247;247;w87399285;87399285;way;yes;улица Ѕилибина;;19 к2;якутск
248;248;w87399287;87399287;way;apartments;улица Ѕилибина;677008;46 к2;якутск
252;252;w87399295;87399295;way;residential;улица Ѕилибина;;12;якутск
255;255;w87399300;87399300;way;yes;улица Ѕилибина;;10Ѕ;якутск
258;258;w87399303;87399303;way;yes;улица Ѕилибина;;21 к1;якутск
259;259;w87399304;87399304;way;apartments;улица Ѕилибина;677008;44;якутск
261;261;w87399306;87399306;way;residential;улица Ѕилибина;677008;42 к1;якутск
262;262;w87399307;87399307;way;residential;улица Ѕилибина;;44938;якутск
265;265;w87399314;87399314;way;residential;улица Ѕилибина;677008;46 к4√;якутск
266;266;w87399316;87399316;way;yes;улица Ѕилибина;;50;якутск
267;267;w87399317;87399317;way;apartments;улица Ѕилибина;;48 к2;якутск
269;269;w87399320;87399320;way;yes;улица Ѕилибина;;39 к1;якутск
271;271;w87399322;87399322;way;yes;улица Ѕилибина;;1ј;якутск
272;272;w87399323;87399323;way;yes;улица Ѕилибина;;18;якутск
274;274;w87399326;87399326;way;yes;улица Ѕилибина;;35 к1;якутск
275;275;w87399327;87399327;way;residential;улица Ѕилибина;677008;36 к2;якутск
279;279;w87399341;87399341;way;yes;улица Ѕилибина;;41;якутск
281;281;w87399343;87399343;way;yes;улица Ѕилибина;;32;якутск
284;284;w87399352;87399352;way;apartments;улица Ѕилибина;677008;46;якутск
286;286;w87399355;87399355;way;residential;улица Ѕилибина;677008;42 к5;якутск
287;287;w87399358;87399358;way;yes;улица Ѕилибина;;41/1;якутск
288;288;w87399359;87399359;way;yes;улица Ѕилибина;;2/1 к2;якутск
289;289;w87399360;87399360;way;yes;улица Ѕилибина;;31;якутск
290;290;w87399361;87399361;way;yes;улица Ѕилибина;;16;якутск
292;292;w87399365;87399365;way;yes;улица Ѕилибина;;20;якутск
293;293;w87399366;87399366;way;yes;улица Ѕилибина;;34;якутск
295;295;w87399375;87399375;way;yes;улица Ѕилибина;;37 к1;якутск
296;296;w87399376;87399376;way;yes;улица Ѕилибина;;45;якутск
297;297;w87399377;87399377;way;apartments;улица Ѕилибина;677008;48 к1;якутск
298;298;w87399378;87399378;way;yes;улица Ѕилибина;;1 с3;якутск
299;299;w87399379;87399379;way;yes;улица Ѕилибина;;31 к1;якутск
301;301;w87399381;87399381;way;yes;улица Ѕилибина;;30;якутск
302;302;w87399383;87399383;way;residential;улица Ѕилибина;677008;42 к6;якутск
304;304;w87399387;87399387;way;yes;улица Ѕилибина;;43;якутск
309;309;w87399394;87399394;way;apartments;улица Ѕилибина;677008;46 к5;якутск
310;310;w87399395;87399395;way;yes;улица Ѕилибина;;43 к1;якутск
313;313;w87399402;87399402;way;yes;улица Ѕилибина;;24;якутск
316;316;w87399406;87399406;way;yes;улица Ѕилибина;;40 к1;якутск
317;317;w87399407;87399407;way;yes;улица Ѕилибина;;29;якутск
319;319;w87399409;87399409;way;yes;улица Ѕилибина;;44928;якутск
321;321;w87399412;87399412;way;apartments;улица Ѕилибина;677008;48;якутск
322;322;w87399414;87399414;way;yes;улица Ѕилибина;;36;якутск
324;324;w87399418;87399418;way;residential;улица Ѕилибина;677008;42 к7;якутск
325;325;w87399419;87399419;way;yes;улица Ѕилибина;;26 к1;якутск
327;327;w87399422;87399422;way;yes;улица Ѕилибина;;27;якутск
331;331;w87399429;87399429;way;apartments;улица Ѕилибина;677008;46 к3;якутск
333;333;w87399431;87399431;way;residential;улица Ѕилибина;677008;46 к4;якутск
334;334;w87399432;87399432;way;yes;улица Ѕилибина;;45 к1;
337;337;w87399436;87399436;way;yes;улица Ѕилибина;;5;якутск
338;338;w87399437;87399437;way;yes;улица Ѕилибина;;47;якутск
339;339;w87399438;87399438;way;yes;улица Ѕилибина;;19 к1;якутск
340;340;w87399439;87399439;way;yes;улица Ѕилибина;;10ј;якутск
3573;3573;w159854666;159854666;way;yes;улица Ѕилибина;;47/7;якутск
3628;3628;w159854738;159854738;way;yes;улица Ѕилибина;;19 к4ј;якутск
3718;3718;w159858618;159858618;way;residential;улица Ѕилибина;677008;36 к3;якутск
3727;3727;w159858633;159858633;way;yes;улица Ѕилибина;677013;6/2а;якутск
3745;3745;w159858660;159858660;way;yes;улица Ѕилибина;;6 к1;якутск
3787;3787;w159858715;159858715;way;yes;улица Ѕилибина;;44936;якутск
3830;3830;w159858796;159858796;way;yes;улица Ѕилибина;;6;якутск
3874;3874;w159858852;159858852;way;yes;улица Ѕилибина;;44951;якутск
3882;3882;w159858863;159858863;way;yes;улица Ѕилибина;;42 к5ј;якутск
3897;3897;w159858886;159858886;way;yes;улица Ѕилибина;677008;4/8а;якутск
3907;3907;w159858912;159858912;way;yes;улица Ѕилибина;;25;якутск
3915;3915;w159858930;159858930;way;yes;улица Ѕилибина;;36 к1;якутск
3940;3940;w159858962;159858962;way;house;улица Ѕилибина;677008;43466;якутск
3946;3946;w159858971;159858971;way;yes;улица Ѕилибина;;40 к1;якутск
3948;3948;w159858976;159858976;way;yes;улица Ѕилибина;;2;якутск
3955;3955;w159858986;159858986;way;yes;улица Ѕилибина;;6 к2;якутск
4367;4367;w159870194;159870194;way;yes;улица Ѕилибина;;1;якутск
4468;4468;w159870414;159870414;way;yes;улица Ѕилибина;;44927;якутск
4496;4496;w159870524;159870524;way;yes;улица Ѕилибина;;1 к1;якутск
4696;4696;w159884371;159884371;way;yes;улица Ѕилибина;;9ј;якутск
4704;4704;w159884407;159884407;way;yes;улица Ѕилибина;;2/1 к 1;якутск
4706;4706;w159884423;159884423;way;yes;улица Ѕилибина;;9нс;якутск
4953;4953;w159919807;159919807;way;yes;улица Ѕилибина;;2/2а;якутск
4974;4974;w159922534;159922534;way;yes;улица Ѕилибина;;47/1;якутск
5384;5384;w286219227;286219227;way;residential;улица Ѕилибина;;13;якутск
5386;5386;w286994559;286994559;way;yes;улица Ѕилибина;677008;44ј;якутск
5462;5462;w289962848;289962848;way;yes;улица Ѕилибина;;44949;якутск
5464;5464;w289965881;289965881;way;yes;улица Ѕилибина;;32ј;якутск
5511;5511;w291710110;291710110;way;yes;улица Ѕилибина;;2/1 к2;якутск
5512;5512;w291710111;291710111;way;yes;улица Ѕилибина;;2/1 к1;якутск
5541;5541;w292142742;292142742;way;yes;улица Ѕилибина;;47/7а;якутск
5601;5601;w669628874;669628874;way;yes;улица Ѕилибина;677013;59;якутск
5609;5609;w675923646;675923646;way;yes;улица Ѕилибина;677013;23ј;якутск
5858;5858;w791371901;791371901;way;yes;улица Ѕилибина;;44953;якутск
5863;5863;w791371906;791371906;way;apartments;улица Ѕилибина;;19;якутск
5866;5866;w791371911;791371911;way;yes;улица Ѕилибина;;45002;якутск
5867;5867;w791371912;791371912;way;yes;улица Ѕилибина;;44974;якутск
5868;5868;w791371913;791371913;way;yes;улица Ѕилибина;;44943;якутск
6163;6163;w917185523;917185523;way;yes;улица Ѕилибина;677013;45028;
6207;6207;w1116021053;1116021053;way;apartments;улица Ѕилибина;677013;45157;
3960;3960;w159861694;159861694;way;apartments;улица Ѕорисовка 1-й квартал;677008;37;якутск
3963;3963;w159861701;159861701;way;apartments;улица Ѕорисовка 1-й квартал;677008;52;якутск
3965;3965;w159861704;159861704;way;apartments;улица Ѕорисовка 1-й квартал;677008;11;якутск
3970;3970;w159861718;159861718;way;apartments;улица Ѕорисовка 1-й квартал;677008;55;якутск
3973;3973;w159861725;159861725;way;apartments;улица Ѕорисовка 1-й квартал;677008;32;якутск
3974;3974;w159861727;159861727;way;apartments;улица Ѕорисовка 1-й квартал;677008;44933;якутск
3977;3977;w159861733;159861733;way;apartments;улица Ѕорисовка 1-й квартал;677008;8;якутск
3987;3987;w159861752;159861752;way;apartments;улица Ѕорисовка 1-й квартал;677008;31;якутск
3989;3989;w159861758;159861758;way;apartments;улица Ѕорисовка 1-й квартал;677008;10;якутск
3990;3990;w159861760;159861760;way;apartments;улица Ѕорисовка 1-й квартал;677008;39;якутск
3998;3998;w159861777;159861777;way;apartments;улица Ѕорисовка 1-й квартал;677008;35;якутск
4001;4001;w159861785;159861785;way;apartments;улица Ѕорисовка 1-й квартал;677008;34;якутск
4004;4004;w159861790;159861790;way;apartments;улица Ѕорисовка 1-й квартал;677008;50;якутск
4005;4005;w159861792;159861792;way;apartments;улица Ѕорисовка 1-й квартал;677008;38;якутск
4012;4012;w159861803;159861803;way;apartments;улица Ѕорисовка 1-й квартал;677008;7;якутск
4013;4013;w159861805;159861805;way;apartments;улица Ѕорисовка 1-й квартал;677008;42;якутск
4022;4022;w159861823;159861823;way;apartments;улица Ѕорисовка 1-й квартал;677008;9;якутск
4028;4028;w159861835;159861835;way;yes;улица Ѕорисовка 1-й квартал;677008;6;якутск
4030;4030;w159861837;159861837;way;apartments;улица Ѕорисовка 1-й квартал;677008;43;якутск
4032;4032;w159861840;159861840;way;apartments;улица Ѕорисовка 1-й квартал;677008;2;якутск
4039;4039;w159861856;159861856;way;yes;улица Ѕорисовка 1-й квартал;677008;4;якутск
4046;4046;w159861867;159861867;way;apartments;улица Ѕорисовка 1-й квартал;677008;1;якутск
4048;4048;w159861869;159861869;way;apartments;улица Ѕорисовка 1-й квартал;677008;40;якутск
4050;4050;w159861875;159861875;way;apartments;улица Ѕорисовка 1-й квартал;677008;47;якутск
4051;4051;w159861878;159861878;way;apartments;улица Ѕорисовка 1-й квартал;677008;12;якутск
4058;4058;w159861890;159861890;way;apartments;улица Ѕорисовка 1-й квартал;677008;41;якутск
4059;4059;w159861892;159861892;way;apartments;улица Ѕорисовка 1-й квартал;677008;15;якутск
4063;4063;w159861899;159861899;way;apartments;улица Ѕорисовка 1-й квартал;677008;23;якутск
4066;4066;w159861904;159861904;way;apartments;улица Ѕорисовка 1-й квартал;677008;49;якутск
4071;4071;w159861981;159861981;way;apartments;улица Ѕорисовка 1-й квартал;677008;14;якутск
4076;4076;w159861998;159861998;way;apartments;улица Ѕорисовка 1-й квартал;677008;44;якутск
4077;4077;w159862000;159862000;way;apartments;улица Ѕорисовка 1-й квартал;677008;18;якутск
4080;4080;w159862007;159862007;way;apartments;улица Ѕорисовка 1-й квартал;677008;46;якутск
4084;4084;w159862015;159862015;way;apartments;улица Ѕорисовка 1-й квартал;677013;58;якутск
4086;4086;w159862022;159862022;way;apartments;улица Ѕорисовка 1-й квартал;677008;5;якутск
4087;4087;w159862023;159862023;way;apartments;улица Ѕорисовка 1-й квартал;677008;45;якутск
4088;4088;w159862024;159862024;way;apartments;улица Ѕорисовка 1-й квартал;677008;19;якутск
4091;4091;w159862031;159862031;way;apartments;улица Ѕорисовка 1-й квартал;677008;48;якутск
4096;4096;w159862039;159862039;way;apartments;улица Ѕорисовка 1-й квартал;677008;60;якутск
4099;4099;w159862049;159862049;way;apartments;улица Ѕорисовка 1-й квартал;677008;25;якутск
4103;4103;w159862057;159862057;way;apartments;улица Ѕорисовка 1-й квартал;677008;59;якутск
4104;4104;w159862059;159862059;way;apartments;улица Ѕорисовка 1-й квартал;677008;17;якутск
4106;4106;w159862066;159862066;way;apartments;улица Ѕорисовка 1-й квартал;677008;22;якутск
4111;4111;w159862075;159862075;way;apartments;улица Ѕорисовка 1-й квартал;677008;21;якутск
4112;4112;w159862080;159862080;way;apartments;улица Ѕорисовка 1-й квартал;677008;51;якутск
4113;4113;w159862082;159862082;way;apartments;улица Ѕорисовка 1-й квартал;677008;30;якутск
4115;4115;w159862084;159862084;way;apartments;улица Ѕорисовка 1-й квартал;677008;33;якутск
4116;4116;w159862086;159862086;way;apartments;улица Ѕорисовка 1-й квартал;677008;16;якутск
4120;4120;w159862096;159862096;way;apartments;улица Ѕорисовка 1-й квартал;677008;24;якутск
4124;4124;w159862102;159862102;way;apartments;улица Ѕорисовка 1-й квартал;677008;20;якутск
4126;4126;w159862109;159862109;way;apartments;улица Ѕорисовка 1-й квартал;677008;57;якутск
4136;4136;w159862128;159862128;way;apartments;улица Ѕорисовка 1-й квартал;677008;61;якутск
4146;4146;w159862148;159862148;way;apartments;улица Ѕорисовка 1-й квартал;677008;27;якутск
4151;4151;w159862156;159862156;way;apartments;улица Ѕорисовка 1-й квартал;677008;57;якутск
4154;4154;w159862164;159862164;way;apartments;улица Ѕорисовка 1-й квартал;677008;29;якутск
4156;4156;w159862166;159862166;way;apartments;улица Ѕорисовка 1-й квартал;677008;41/1;якутск
4160;4160;w159862175;159862175;way;apartments;улица Ѕорисовка 1-й квартал;677008;54;якутск
4161;4161;w159862176;159862176;way;apartments;улица Ѕорисовка 1-й квартал;677008;28;якутск
4162;4162;w159862177;159862177;way;apartments;улица Ѕорисовка 1-й квартал;677008;36;якутск
4166;4166;w159862187;159862187;way;apartments;улица Ѕорисовка 1-й квартал;677008;56;якутск
4167;4167;w159862189;159862189;way;apartments;улица Ѕорисовка 1-й квартал;677008;26;якутск
5365;5365;w284248846;284248846;way;apartments;улица Ѕорисовка 1-й квартал;677008;13;якутск
5366;5366;w284250372;284250372;way;yes;улица Ѕорисовка 1-й квартал;677008;41/2;якутск
5367;5367;w284250374;284250374;way;yes;улица Ѕорисовка 1-й квартал;677008;41 к1ј;якутск
5603;5603;w669878865;669878865;way;yes;улица Ѕорисовка 1-й квартал;677008;1ј;якутск
218;218;w87399211;87399211;way;yes;улица Ѕорисовка 3-й квартал;677008;3¬;якутск
228;228;w87399237;87399237;way;yes;улица Ѕорисовка 3-й квартал;677008;4ј;якутск
241;241;w87399271;87399271;way;yes;улица Ѕорисовка 3-й квартал;677008;7ј;якутск
260;260;w87399305;87399305;way;residential;улица Ѕорисовка 3-й квартал;677008;1¬;якутск
263;263;w87399309;87399309;way;yes;улица Ѕорисовка 3-й квартал;677008;5ј;якутск
264;264;w87399312;87399312;way;residential;улица Ѕорисовка 3-й квартал;677008;5¬;якутск
280;280;w87399342;87399342;way;yes;улица Ѕорисовка 3-й квартал;677008;3ј;якутск
283;283;w87399351;87399351;way;residential;улица Ѕорисовка 3-й квартал;677008;1Ѕ;якутск
291;291;w87399363;87399363;way;yes;улица Ѕорисовка 3-й квартал;677008;2ј;якутск
300;300;w87399380;87399380;way;residential;улица Ѕорисовка 3-й квартал;677008;4¬;якутск
303;303;w87399384;87399384;way;residential;улица Ѕорисовка 3-й квартал;677008;2¬;якутск
306;306;w87399390;87399390;way;yes;улица Ѕорисовка 3-й квартал;677008;1ј;якутск
320;320;w87399410;87399410;way;yes;улица Ѕорисовка 3-й квартал;677008;6ј;якутск
323;323;w87399417;87399417;way;residential;улица Ѕорисовка 3-й квартал;677008;1ƒ;якутск
335;335;w87399433;87399433;way;yes;улица Ѕорисовка 3-й квартал;677008;8ј;якутск
5505;5505;w291710104;291710104;way;yes;улица Ѕорисовка 3-й квартал;677008;7 ;якутск
5506;5506;w291710105;291710105;way;yes;улица Ѕорисовка 3-й квартал;677008;5 ;якутск
5507;5507;w291710106;291710106;way;yes;улица Ѕорисовка 3-й квартал;677008;9 ;якутск
5534;5534;w292059854;292059854;way;residential;улица Ѕорисовка 3-й квартал;677008;2Ѕ;якутск
5535;5535;w292059855;292059855;way;residential;улица Ѕорисовка 3-й квартал;677008;3Ѕ;якутск
5536;5536;w292059856;292059856;way;residential;улица Ѕорисовка 3-й квартал;677008;4Ѕ;якутск
5538;5538;w292059858;292059858;way;residential;улица Ѕорисовка 3-й квартал;677008;2ƒ;якутск
5539;5539;w292059859;292059859;way;residential;улица Ѕорисовка 3-й квартал;677008;3ƒ;якутск
429;429;w140964368;140964368;way;house;улица ¬инокурова;677008;4;якутск
431;431;w140964370;140964370;way;house;улица ¬инокурова;677008;10;якутск
463;463;w140964448;140964448;way;house;улица ¬инокурова;677008;20Ѕ;якутск
468;468;w140964456;140964456;way;house;улица ¬инокурова;677008;12;якутск
471;471;w140964459;140964459;way;house;улица ¬инокурова;677008;20ј;якутск
485;485;w140964485;140964485;way;house;улица ¬инокурова;677008;2;якутск
491;491;w140964497;140964497;way;house;улица ¬инокурова;677008;44946;якутск
501;501;w140964516;140964516;way;house;улица ¬инокурова;677008;8;якутск
512;512;w140964538;140964538;way;house;улица ¬инокурова;677008;14;якутск
516;516;w140964545;140964545;way;house;улица ¬инокурова;677008;16;якутск
531;531;w140964578;140964578;way;house;улица ¬инокурова;677008;20;якутск
544;544;w140964607;140964607;way;house;улица ¬инокурова;677008;6;якутск
1919;1919;w159799865;159799865;way;house;улица ¬инокурова;677008;9;якутск
1931;1931;w159799886;159799886;way;house;улица ¬инокурова;677008;11;якутск
1938;1938;w159799911;159799911;way;house;улица ¬инокурова;677008;7;якутск
1957;1957;w159799940;159799940;way;house;улица ¬инокурова;677008;3;якутск
1971;1971;w159799956;159799956;way;house;улица ¬инокурова;677008;5;якутск
1976;1976;w159799962;159799962;way;house;улица ¬инокурова;677008;1;якутск
2007;2007;w159799998;159799998;way;house;улица ¬инокурова;677008;15;якутск
2013;2013;w159800004;159800004;way;apartments;улица ¬инокурова;;21;якутск
2016;2016;w159800008;159800008;way;residential;улица ¬инокурова;;25;якутск
2030;2030;w159800027;159800027;way;house;улица ¬инокурова;677008;13;якутск
2043;2043;w159800047;159800047;way;house;улица ¬инокурова;677008;17;якутск
2049;2049;w159800054;159800054;way;yes;улица ¬инокурова;677008;24;якутск
2072;2072;w159800078;159800078;way;yes;улица ¬инокурова;677008;44950;якутск
3730;3730;w159858637;159858637;way;yes;улица ¬инокурова;677008;34;якутск
3741;3741;w159858654;159858654;way;yes;улица ¬инокурова;;31;якутск
3747;3747;w159858664;159858664;way;house;улица ¬инокурова;677008;51;якутск
3749;3749;w159858669;159858669;way;yes;улица ¬инокурова;677008;36;якутск
3751;3751;w159858672;159858672;way;house;улица ¬инокурова;677008;39/4;якутск
3760;3760;w159858682;159858682;way;yes;улица ¬инокурова;677008;33;якутск
3762;3762;w159858684;159858684;way;house;улица ¬инокурова;677008;53;якутск
3775;3775;w159858699;159858699;way;house;улица ¬инокурова;677008;49;якутск
3784;3784;w159858710;159858710;way;house;улица ¬инокурова;677008;22;якутск
3788;3788;w159858716;159858716;way;house;улица ¬инокурова;677008;41/2;якутск
3793;3793;w159858721;159858721;way;yes;улица ¬инокурова;677008;35/3;якутск
3802;3802;w159858735;159858735;way;residential;улица ¬инокурова;677008;37;якутск
3817;3817;w159858772;159858772;way;yes;улица ¬инокурова;677008;38;якутск
3818;3818;w159858773;159858773;way;house;улица ¬инокурова;677008;39/5;якутск
3825;3825;w159858785;159858785;way;house;улица ¬инокурова;677008;45;якутск
3833;3833;w159858799;159858799;way;yes;улица ¬инокурова;677008;30;якутск
3836;3836;w159858802;159858802;way;yes;улица ¬инокурова;677008;32/1;якутск
3843;3843;w159858811;159858811;way;yes;улица ¬инокурова;677008;44985;якутск
3847;3847;w159858815;159858815;way;yes;улица ¬инокурова;;29;якутск
3853;3853;w159858822;159858822;way;yes;улица ¬инокурова;677008;33/2;якутск
3866;3866;w159858839;159858839;way;yes;улица ¬инокурова;677008;44956;якутск
3867;3867;w159858840;159858840;way;house;улица ¬инокурова;677008;53/1;якутск
3872;3872;w159858847;159858847;way;yes;улица ¬инокурова;677008;37/1;якутск
3878;3878;w159858857;159858857;way;yes;улица ¬инокурова;677008;44984;якутск
3893;3893;w159858879;159858879;way;house;улица ¬инокурова;677008;47;якутск
3904;3904;w159858901;159858901;way;yes;улица ¬инокурова;677008;37/2;якутск
3910;3910;w159858918;159858918;way;house;улица ¬инокурова;677008;41/5;якутск
3917;3917;w159858933;159858933;way;house;улица ¬инокурова;677008;41/1;якутск
3929;3929;w159858948;159858948;way;house;улица ¬инокурова;677008;39/1;якутск
3936;3936;w159858958;159858958;way;house;улица ¬инокурова;677008;44;якутск
3943;3943;w159858967;159858967;way;house;улица ¬инокурова;677008;43;якутск
3949;3949;w159858977;159858977;way;yes;улица ¬инокурова;677008;26;якутск
3951;3951;w159858979;159858979;way;yes;улица ¬инокурова;677008;42;якутск
3952;3952;w159858982;159858982;way;house;улица ¬инокурова;677008;39/3;якутск
3956;3956;w159858987;159858987;way;house;улица ¬инокурова;677008;41;якутск
4172;4172;w159869456;159869456;way;house;улица ¬инокурова;677008;55/1;якутск
4181;4181;w159869486;159869486;way;house;улица ¬инокурова;677008;63/1;якутск
4254;4254;w159869759;159869759;way;house;улица ¬инокурова;677008;65;якутск
4345;4345;w159870124;159870124;way;house;улица ¬инокурова;677008;67;якутск
4346;4346;w159870126;159870126;way;house;улица ¬инокурова;677008;59;якутск
4352;4352;w159870152;159870152;way;house;улица ¬инокурова;677008;71;якутск
4376;4376;w159870214;159870214;way;house;улица ¬инокурова;677008;69/1;якутск
4427;4427;w159870336;159870336;way;house;улица ¬инокурова;677008;63;якутск
4445;4445;w159870370;159870370;way;house;улица ¬инокурова;677008;57;якутск
4479;4479;w159870450;159870450;way;house;улица ¬инокурова;677008;61;якутск
4633;4633;w159883830;159883830;way;house;улица ¬инокурова;677008;76;якутск
4639;4639;w159883882;159883882;way;house;улица ¬инокурова;677008;79/1;якутск
